timestamp outflow inflow risedrop level
1598572800 0 26100 4 174.28
1598576400 0 25900 4 174.18
1598580000 0 25000 4 174.11
1598580000 0 25700 4 174.11
1598583600 0 24800 4 174.04
1598587200 0 24700 4 174.01
1598590800 0 24700 4 173.98
1598594400 0 24500 4 173.93
1598598000 0 24600 5 173.94
1598601600 0 24500 4 173.91
1598605200 0 24500 5 173.92
1598608800 0 24500 4 173.9
1598612400 0 24400 4 173.87
1598616000 0 24400 4 173.86
1598619600 0 24400 4 173.85
1598623200 0 24300 4 173.83
1598637600 0 24200 4 173.76
1598641200 0 24100 4 173.74
1598644800 0 24000 4 173.67
1598648400 0 23900 4 173.63
1598652000 0 23700 4 173.56
1598655600 0 23600 4 173.5
1598659200 0 23500 4 173.45
1598662800 0 23400 4 173.4
1598666400 0 23300 4 173.35
1598666400 0 23700 4 173.35
1598670000 0 23700 4 173.31
1598673600 0 23600 4 173.24
1598677200 0 23500 4 173.19
1598680800 0 23300 4 173.09
1598684400 0 23200 4 173.03
1598688000 0 23000 4 172.95
1598691600 0 22900 4 172.85
1598695200 0 22800 4 172.8
1598698800 0 22600 4 172.71
1598702400 0 22600 4 172.67
1598706000 0 22400 4 172.56
1598709600 0 22300 4 172.49
1598713200 0 22100 4 172.4
1598716800 0 22000 4 172.36
1598720400 0 22000 4 172.31
1598724000 0 21800 4 172.24
1598727600 0 21800 4 172.21
1598731200 0 21700 4 172.16
1598734800 0 21700 6 172.16
1598738400 0 21700 4 172.14
1598742000 0 21600 4 172.08
1598745600 0 21400 4 172
1598745600 0 21400 5 172
1598745600 0 21600 5 172.09
1598749200 0 21400 4 171.96
1598752800 0 22400 4 171.93
1598756400 0 22400 4 171.9
1598760000 0 22300 4 171.82
1598763600 0 22200 4 171.78
1598767200 0 22100 4 171.7
1598770800 0 22000 4 171.61
1598774400 0 21900 4 171.57
1598778000 0 21800 4 171.49
1598781600 0 21700 4 171.43
1598785200 0 21600 4 171.36
1598788800 0 21500 4 171.32
1598792400 0 21400 4 171.25
1598796000 0 21300 4 171.21
1598799600 0 21300 4 171.15
1598803200 0 21200 4 171.1
1598806800 0 21100 4 171.07
1598810400 0 21100 4 171.02
1598814000 0 20900 4 170.94
1598817600 0 20900 4 170.91
1598821200 0 20800 4 170.85
1598824800 0 20800 4 170.81
1598828400 0 20800 6 170.81
